what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1338677978775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338677978809
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338677983240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338677983439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338677983467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338677989224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338677996214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1338678001116
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1338678001964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338678002185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1338678003108
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1338678003211
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1338678006697
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1338678007118
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1338678007148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678010342
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1338678010343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678047577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678061500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678061606
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338678061674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678068517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678102663
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1338678104416
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1338678104546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678104672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678116117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678119950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678135520
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1338678161391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678164905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678262332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678270598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678274671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678277542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678280238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678288982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678294591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678307982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678309887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678312142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678312999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678317757
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1338678327456
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1338678327466
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1338678327471
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1338678327483
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1338678327488
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1338678327519
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1338678327521
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1338678327669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678327780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678348191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678349096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678349415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678357198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678358504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678368195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678383391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678385662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678394191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678397206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678403038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678420685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678443111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678447686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678459391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678460942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678464967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678471758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678474091
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1338678474516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1338678483084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338678483294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678491407
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1338678493915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678494357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678494503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1338678506566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338678511204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338678511335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678512265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678515359
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.LogCatView",1338678518175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678530642
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678530658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678533127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678540198
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338678542240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678542421
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678542446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678560196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678581862
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678583112
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338678585048
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678585265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678585291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678589535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678590855
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1338678595627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1338678595830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678607183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678608633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678616784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678618274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678623231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678626406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678639365
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678688284
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1338678693136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678697133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678708799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678711022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678716551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678717434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678721168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678722474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678732043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678733292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678734516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678734613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678735030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678738024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678740160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678740844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678744847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678747006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678749687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678750703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1338678751224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678751511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678754150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1338678757228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338678757557
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1338678757748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338678758210
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1338678760725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678760928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678771886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678773238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678785669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678788420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678791750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678796889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678799084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678804189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678807584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678808754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1338678825988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678832607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678837464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678840111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678849950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678856655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678858358
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1338678866345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678866751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678868590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678887007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678888121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678891119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678892654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1338678899923
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338678906498
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1338678906539
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1338678906754
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1338678906854
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1338678906858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678906903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.quickAccess",1338678906918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678913351
opened,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1338678913652
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1338678913685
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.DeviceView",1338678924997
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1338678930892
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338678938857
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1338678948808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678952505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678957898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678961173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678962406
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1338678962412
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1338678962434
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338678963699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678964900
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338678968909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678968910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338678970519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678970831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338678998646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338679001360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1338679003699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338679004001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1338679004010
activated,view,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1338679005639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338679005752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338679009256
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1338679009266
